Crop,Days_after_harvest,Temperature,Relative_Humidity,Price_drop_percent,Interaction_Temp_RH,Interaction_Days_Temp,Spoilage_Probability,Spoilage_Class
Onion,28,44.65909587183044,64.31083335644108,-8.8219061385885,1.4360318362313065,0.625227342205626,0.7267292601033545,2
Potato,7,34.46510724175771,40.84042935581302,-23.501285021144646,0.7037848887737628,0.12062787534615196,0.06048096592247471,0
Tomato,6,42.98699094072944,86.95949626821655,19.120132334313276,1.8690635391461103,0.12896097282218832,0.5680447140856957,1
Wheat,40,35.28745602374019,85.70797685124194,7.187594656405054,1.512208232010971,0.7057491204748039,0.26006291815270605,0
Wheat,27,40.28973722104128,47.9902818780015,39.17187745712813,0.9667579230141898,0.5439114524840573,0.34537246595532733,1
Rice,112,43.34958597132918,46.147299729426734,39.31462398413197,1.00023316848274,2.427576814394434,0.23946108611825231,0
Potato,12,44.478146750902866,95.19404123153612,27.23726916499868,2.117027267853881,0.26686888050541724,0.7725562599178687,2
Potato,20,25.185097106910085,52.92462861437951,31.624237626657795,0.66645595550015,0.25185097106910087,0.7155438270569545,2
Rice,6,39.56740229100171,73.59852584225347,13.948769714810169,1.4560512400125643,0.11870220687300514,0.43647934981996644,1
Rice,29,34.452669475400974,57.65925527540203,4.060915458911978,0.9932576321005981,0.4995637073933141,0.6780280406194898,2
Rice,235,40.62919524924391,73.01974389588423,-2.1561054779202067,1.4833667158978332,4.77393044178616,0.3606070994483642,1
Onion,28,33.6430912049595,42.25391776302325,-27.383705715349564,0.7107762045341247,0.47100327686943294,0.5139722225167974,1
Rice,3,40.45506289606591,67.92252041591911,-1.9146059573268133,1.3739049177426643,0.06068259434409887,0.2480263497574517,0
Tomato,5,27.247024880515003,47.277361052295525,37.94177452492832,0.6440837164384935,0.06811756220128751,0.5079147977962412,1
Tomato,2,37.42674168284556,61.89851912666728,23.83459522856461,1.1583299429522258,0.03742674168284556,0.48148223207485247,1
Onion,47,24.34782167311894,40.31647550205385,22.443713238929362,0.4908091780063377,0.5721738093182951,0.3059347116276323,0
Onion,16,32.18243276273256,48.500295633191,-16.19901355017872,0.7804287515939106,0.2574594621018605,0.12601508170780537,0
Tomato,13,43.61664606185283,45.63966979401962,10.788841750046664,0.9953246618927948,0.2835081994020434,0.9747423269582148,2
Onion,43,44.28072374356117,67.79636811527061,27.842215382927847,1.5010361236645382,0.9520355604865651,0.9569574342469964,2
Onion,45,26.003842182244604,75.18345482184391,1.604933006150425,0.9775293469515731,0.5850864491005037,0.9637309409915089,2
Potato,60,40.03931094700512,93.80833534342833,33.760587645507734,1.8780105541182286,1.2011793284101537,0.9457003264732882,2
Onion,9,43.35611816525633,99.68926388002058,9.045880741353642,2.161069752294796,0.19510253174365352,0.8163718149576117,2
Wheat,17,28.617654220719995,77.578468182919,-29.67295541771602,1.1100568887159519,0.24325006087611997,0.9019741168020141,2
Potato,40,41.86501403057857,47.65379621444428,19.12055448731695,0.9975134235640208,0.8373002806115715,0.43995769560018344,1
Wheat,39,38.491802420454576,74.72336782200387,-4.8492188150794675,1.438118555197763,0.7505901471988642,0.11736333653866478,0
Wheat,302,31.263527770756646,40.284247111936565,21.368275139738863,0.629713839154026,4.7207926933842534,0.2841639327619108,0
Onion,29,25.0187492283556,74.38149307367472,15.880543636473888,0.9304659612204683,0.3627718638111562,0.8973755884425637,2
Rice,93,28.0242099569931,95.38688155055846,-16.533894215194408,1.3365709978578408,1.3031257630001791,0.708575676592885,2
Rice,0,26.60619175378229,43.1562624146301,-27.908466715182854,0.574111896590098,0.0,0.13954035515486016,0
Wheat,351,38.35201593794973,68.18641260910196,30.00920554166801,1.3075431915679476,6.730778797110178,0.7910565229538062,2
Tomato,2,20.161952148330673,83.6470564547807,10.465539965445373,0.8432439747950013,0.020161952148330674,0.4602408561894533,1
Wheat,42,36.469396535563334,57.32751376467242,-0.5329186998888389,1.0453499159409019,0.76585732724683,0.7226338343168813,2
Tomato,2,24.295770586394863,44.18438568350562,3.6929673232993423,0.536746849033621,0.02429577058639486,0.0548396501951212,0
Rice,110,27.28802055399077,75.6677678815166,8.032169031525079,1.0324118026127136,1.5008411304694924,0.37769121522051474,1
Potato,99,39.28957177877056,91.1954999977408,21.507177109398363,1.7915160715310536,1.9448338030491428,0.5451131457001694,1
Tomato,7,35.376988759430404,97.72731862062413,-16.290544508430465,1.7286491261655468,0.12381946065800642,0.42485682727228613,1
Tomato,2,43.59499834456814,88.9177160386169,-16.052004778591602,1.9381838417531418,0.04359499834456814,0.1647580472530664,0
Wheat,34,28.862461905895472,53.74132579000687,-25.989152773551425,0.7755534841931956,0.49066185240022303,0.4756718903768193,1
Rice,365,38.80726734873679,69.18300941901717,13.679297217260029,1.3424017712569873,7.082326291144463,0.6874738278377144,2
Wheat,219,44.800307575327075,93.66809651283941,18.38715515282899,2.0981797668853135,4.905633679498314,0.667320163486584,2
Onion,3,41.08994083734654,58.15894338178244,34.83596508557241,1.1948737713600137,0.0616349112560198,0.25427628599751984,0
Potato,59,28.553750552894467,68.24456368713328,-26.617309403243908,0.9743191240567618,0.8423356413103867,0.04341785673669751,0
Onion,2,36.435960571069884,84.60476995315888,-23.113608053187505,1.5413280310688675,0.03643596057106988,0.6831064366232605,2
Wheat,119,27.85580659075243,51.623886731295244,37.014155989632116,0.7190125021249355,1.6574204921497697,0.3680482403812884,1
Wheat,85,26.06086298618275,94.61550058304425,21.195809349486815,1.2328807985319052,1.107586676912767,0.6103063377313359,1
Rice,29,33.20942681075951,86.29317926796666,-24.175137092424293,1.4328735105836445,0.4815366887560129,0.7009922856842891,2
Rice,111,29.63105136982013,69.29150349481074,7.754541392302848,1.0265900497734042,1.6445233510250172,0.7515309565366965,2
Tomato,3,37.81015166165401,72.4507629469152,22.021063343983414,1.3696871675127034,0.05671522749248102,0.48736443120930023,1
Tomato,0,39.650040279394744,87.2313163537848,38.03544901198964,1.7293626035260965,0.0,0.469623078448323,1
Rice,75,38.46083495354593,58.51095510075819,-0.5039102754060636,1.1251900935522985,1.4422813107579722,0.4072807575171567,1
Rice,222,30.7598655826463,84.63225105593853,6.815100028055149,1.3016383332187222,3.414345079673739,0.6851483019602642,2
Rice,2,23.113376967842775,65.64310344648158,-16.038576405732023,0.758616897648814,0.023113376967842776,0.8715345106910697,2
Onion,34,20.479172897999568,72.5015931910278,20.3959431100918,0.7423863311697433,0.34814593926599263,0.3270664588905134,0
Rice,365,26.233870426495855,83.52806730152254,-8.016120917977702,1.0956322472818838,4.787681352835493,0.979874151696239,2
Tomato,3,20.025231843654602,60.19167378155754,-5.7894803988729855,0.6026761112666579,0.030037847765481903,0.02396862065450132,0
Onion,27,42.363372503426994,83.88161158256672,-20.231983059674604,1.776753978830025,0.5719055287962644,0.72308245970764,2
Potato,29,31.809413568401588,49.46071789097438,21.99110977075987,0.7866582153920219,0.46123649674182304,0.6710298644607562,2
Onion,42,44.262561985153695,45.45124567260474,30.354454943063374,1.005894289443058,0.9295138016882276,0.7471429302354922,2
Tomato,2,31.402384865653367,57.460363206443205,18.94118553990124,0.9021962199644789,0.03140238486565337,0.4032970315095413,1
Rice,104,27.346618333228157,83.03113940427542,-12.23521128566276,1.1353104395308906,1.4220241533278644,0.7311874352988229,2
Tomato,2,29.228420801092952,42.504174681467994,-14.044451655361453,0.6211649516965537,0.02922842080109295,0.06279923323917068,0
Potato,18,23.04012870367387,73.75198791272082,-5.664935590477384,0.8496276468304436,0.20736115833306482,0.49194771257606806,1
Onion,3,23.392101769838092,44.014496792720074,-4.373859392884025,0.5147957941617601,0.035088152654757135,0.40195198211262784,1
Tomato,13,30.607986873658174,97.11112844973155,-23.347777052597557,1.486188072437758,0.19895191467877812,0.7776096925745579,2
Onion,0,21.480705339753293,59.54326665267608,-8.055615907846974,0.6395156829662466,0.0,0.060838408172352795,0
Tomato,2,24.96681531732434,70.36953277874478,-26.44794880937157,0.8784515644266612,0.02496681531732434,0.8016679314727033,2
Tomato,0,40.12316193103605,84.32606787971545,35.90951642781441,1.6917142382726804,0.0,0.6221733136644244,1
Wheat,148,30.2717452233833,73.61833027573257,0.7257336714938916,1.1142776689389309,2.2401091465303637,0.1737860045328561,0
Wheat,61,36.13890847939713,92.07358453409208,-19.312328582955555,1.6637194224237943,1.1022367086216125,0.4186787360640287,1
Rice,41,35.76051872294911,41.58829398035916,39.18509893955169,0.7436094827700728,0.7330906338204567,0.5097565099291893,1
Potato,26,23.86452699363175,40.47818871121633,9.693781303962176,0.48299641357607104,0.31023885091721276,0.19438090408422282,0
Potato,77,21.741823400985677,89.67893976458238,-19.492455367645753,0.974891835574591,0.8370602009379486,0.32713693346631695,0
Onion,1,24.894745887269146,90.59590505556557,-25.535260746965715,1.1276810173927334,0.012447372943634573,0.470489163383277,1
Rice,53,36.356042448966754,50.3729926526834,9.847716837437154,0.9156813295812241,0.963435124897619,0.8976327444845494,2
Onion,35,43.6678801416043,97.63877637082214,15.45364971160383,2.1318391918669835,0.7641879024780752,0.9137703188449122,2
Onion,61,34.85843807334834,52.91719099936434,3.584685161974484,0.9223053127334438,1.0631823612371243,0.2901111320464654,0
Potato,110,20.944272267865834,81.1703144155901,-0.021850046893025166,0.850026582594197,1.1519349747326209,0.835059442326184,2
Onion,7,29.134006165298423,42.85218360843736,29.361180989173626,0.624227890722357,0.10196902157854448,0.3763899110954001,1
Potato,35,22.436673174033118,63.17328413983974,-7.331460808481978,0.708699164787957,0.3926417805455795,0.16564276571464745,0
Rice,365,30.731459801024307,63.77702385912394,-0.04960825617178699,0.9799805224778178,5.608491413686936,0.6862743900100465,2
Wheat,15,34.19811826341806,45.88524427844416,5.898143171833254,0.7845945051900302,0.2564858869756354,0.1931068607185463,0
Potato,8,43.32555257029043,63.17221041557009,-14.728631491069294,1.3684854616706152,0.17330221028116172,0.7880219238797672,2
Onion,5,35.9898474150375,81.53406852517881,-24.95780974460682,1.4671993426741985,0.08997461853759375,0.44533996144536403,1
Potato,49,33.215194076312535,93.71007406617838,17.370188504156346,1.5562991485068685,0.8137722548696571,0.43293442533795445,1
Wheat,12,43.03322274257596,81.9356613322762,20.765223090605318,1.7629777823360548,0.25819933645545573,0.25537602771753104,0
Potato,49,20.45391775284674,77.91855762148491,-24.664767670355175,0.7968698845051508,0.5011209849447451,0.08701394386618483,0
Tomato,4,26.920375139369828,89.99280200640001,-15.056909399917586,1.2113199949276612,0.053840750278739656,0.5588143940519519,1
Onion,83,38.157106944117885,79.84507254077103,-12.598842775092788,1.5233284859495253,1.5835199381808922,0.7065264447934196,2
Wheat,68,41.867324776054275,60.58317168254404,-29.205389506632173,1.268227662398263,1.4234890423858453,0.6461570852968943,1
Onion,16,41.636563170492124,85.65671440506745,-26.417865736598635,1.7832256001516966,0.333092505363937,0.29690064245523223,0
Onion,90,37.48984653230188,46.53315349774604,-6.322193503777054,0.8722603916472729,1.6870430939535848,0.8409327079001996,2
Wheat,14,30.14383920782489,87.7411805465344,11.245874299248307,1.322428019149733,0.21100687445477423,0.6172974886537897,1
Potato,61,39.122609713610544,96.81894035626397,12.995860628441797,1.8939048082217262,1.1932395962651217,0.8256633925435407,2
Tomato,1,32.85189863694094,53.455252673819615,24.629682836171696,0.878053271226194,0.016425949318470467,0.8276825153095158,2
Tomato,7,28.000793829631682,82.9492189973094,-11.643356101205523,1.1613219897363143,0.0980027784037109,0.7313806965084507,2
Rice,19,39.30668486821959,76.42612858305687,-16.05226570446816,1.502028875956123,0.3734135062480861,0.6133256919210668,1
Tomato,2,41.01575638969319,58.87122070301184,-18.555277605494375,1.2073238233592978,0.04101575638969319,0.38972364641727564,1
Potato,13,27.72794112259526,59.87366303137108,9.653132151042591,0.8300867016639829,0.18023161729686918,0.34093004655760356,1
Wheat,53,25.42329466953559,55.52559133813433,-22.40094413315755,0.7058217351448011,0.6737173087426932,0.14226681387716497,0
Onion,90,24.202297934035997,60.61703651163774,-26.385123814794696,0.7335357887664974,1.0891034070316197,0.6987434517716461,2
Tomato,0,23.513994208777973,53.363720616361014,33.91501558842647,0.6273971087659793,0.0,0.4506929789205067,1
Tomato,0,21.05539473217464,66.701942532733,-23.704137886271923,0.702217864714761,0.0,0.0150352238102958,0
Wheat,100,31.491165017302997,47.1504449852585,-18.987590321086646,0.7424112218350211,1.5745582508651499,0.3829682828374287,1
Potato,53,28.372277405535037,56.78010230487812,25.57278466537889,0.8054904068543307,0.7518653512466785,0.6461314286393304,1
Tomato,0,20.92948675059735,45.75792998288256,0.6437183192907234,0.4788449946557508,0.0,0.3565101814821737,1
Wheat,88,34.11475669952867,41.21956374852948,32.807424875419784,0.7030976942708976,1.5010492947792613,0.42537641484094,1
Rice,177,21.931894287748577,55.61044233370181,12.311725216312716,0.6098211712788432,1.940972644465749,0.5159109004279534,1
Wheat,31,43.29690686579484,96.1133374503674,17.331698906423405,2.080705110074634,0.67110205641982,0.7056653992609183,2
Rice,56,27.973788502087093,69.4756479225835,35.29313142910016,0.9717485405159088,0.7832660780584385,0.1670867277026921,0
Potato,69,38.22638493705216,97.37004682773933,-15.259791185528348,1.8610524456879791,1.3188102803282995,0.8114894533471827,2
Rice,35,22.869280385844895,82.07713717915988,34.20548232283687,0.9385225317088309,0.4002124067522857,0.2065975285134956,0
Rice,92,43.31444866677026,55.716702285349974,1.6387987384451073,1.2066691205102564,1.9924646386714322,0.7705438291884443,2
Onion,22,39.37712694130248,59.53792618294393,-5.739156612411815,1.17221623856384,0.4331483963543272,0.11247462900840964,0
Wheat,161,35.9782549858289,47.254618300537715,-25.176370556139236,0.8500693532373813,2.8962495263592265,0.582259036816025,1
Tomato,2,36.34414094874362,75.36032145587399,14.872644445877086,1.3694530724674563,0.03634414094874362,0.9583576299821301,2
Rice,74,23.733541971420607,81.11124274850681,-26.69937613074047,0.9625285420628859,0.8781410529425625,0.09794216367881839,0
Rice,88,29.544561651780942,50.92014332561117,8.964085775723916,0.7522066569005206,1.2999607126783614,0.5523878273368257,1
Wheat,165,26.109340272145886,85.50842613586707,-18.45226430640699,1.116284297058503,2.1540205724520356,0.7660063530793365,2
Tomato,6,24.935032644163403,57.8771164390691,14.777643686414727,0.7215838938791171,0.07480509793249021,0.2964573401212773,0
Wheat,65,37.34417427100318,49.564279214931716,24.30631024335527,0.9254685403095354,1.2136856638076035,0.11992365796208974,0
Onion,24,35.97121829231577,59.8505144703216,37.16813609737909,1.0764479604596708,0.4316546195077892,0.860527105591676,2
Tomato,17,41.72366164195947,81.28901173749526,2.940685215828047,1.695837610472262,0.35465112395665543,0.9688151494072915,2
Potato,3,23.518661878860748,75.81587308991344,37.509103707595685,0.8915439421261457,0.03527799281829112,0.6602555674374553,2
Rice,281,25.495772496927188,63.29803233748531,23.21036519061655,0.8069161159898328,3.58215603581827,0.43151325181443756,1
Wheat,109,35.70373773777435,81.92936971352012,38.099608697799326,1.4625923646363375,1.9458537067087018,0.8943554536125883,2
Tomato,0,44.15844921387733,53.63418645690409,37.29756735793892,1.1842012493924132,0.0,0.8144212867728332,2
Rice,8,33.50742381098831,92.25176412115039,32.85386358488272,1.5455594788593556,0.13402969524395322,0.49346568932871543,1
Tomato,7,25.572346690860087,89.83430150288001,-1.721772659855528,1.1486369513814505,0.0895032134180103,0.446502971410863,1
Wheat,6,25.600552313577452,98.29592397581192,25.328082721716108,1.2582149719771025,0.07680165694073236,0.5463637511835822,1
Tomato,10,23.861813185141305,68.53504770961818,14.373648145595688,0.8176852525408277,0.11930906592570652,0.07930011368567043,0
Potato,94,39.836301666250904,57.891287486601186,29.014847741708813,1.1530873960819503,1.8723061783137926,0.5771410077013319,1
Rice,2,43.47311106317243,58.37640257202348,23.772155003580956,1.2689019162410207,0.043473111063172434,0.904462819622489,2
Wheat,201,28.06856491306147,84.04126538184474,34.353610546906424,1.1794588563730675,2.820890773762678,0.8890845414353039,2
Onion,8,37.4979833744156,82.0023135292325,34.70786616183217,1.5374606946913878,0.14999193349766238,0.2787770861582486,0
Onion,31,42.82001712311744,81.44617602358446,10.718329042839436,1.7437633259711618,0.6637102654083203,0.930641415393343,2
Tomato,0,33.20016115001665,74.53409261277665,-9.911072418377465,1.237271942957225,0.0,0.6440106274118854,1
Tomato,7,39.87781466938327,88.80861752300282,-23.622983230661134,1.770746795313225,0.13957235134284143,0.6960477604595456,2
Onion,26,44.6091594751758,66.81763650257521,6.56908613334852,1.4903393012488528,0.5799190731772854,0.807744247212716,2
Tomato,3,30.491532467950627,60.01507465464495,39.12219116078229,0.9149757986992936,0.04573729870192594,0.7799330263330242,2
Wheat,118,29.101159161778945,73.26060747819355,-29.746065500455927,1.0659842992557618,1.7169683905449578,0.14740185104795878,0
Onion,11,39.92614396236755,47.630933419971434,-17.393285233370573,0.9508597523938616,0.21959379179302152,0.3132107328389264,0
Onion,44,42.46864363307816,81.66439592930611,19.530933882344293,1.73408806411615,0.9343101599277195,0.5940894293448024,1
Wheat,5,43.96520738737621,91.222137661693,3.3117848648033075,2.0053001003080575,0.10991301846844052,0.7815721691475082,2
Onion,57,39.63169206451564,52.294296936448994,9.198243813521984,1.036255736457845,1.1295032238386957,0.965269417497315,2
Tomato,3,21.345581805340743,73.07064975939667,24.382065854744,0.7798677660043017,0.03201837270801111,0.2781922263240214,0
Onion,20,31.908020518931462,69.73057721424067,-8.436837573884986,1.112482344274463,0.31908020518931457,0.6800074280891543,2
Tomato,12,40.7790587654592,48.09099845847812,-5.158456869705219,0.9805528261139435,0.2446743525927552,0.6248406403113302,1
Onion,12,21.59927874541345,69.39203481511942,-6.96405358933233,0.7494089513415995,0.12959567247248072,0.8507231854637928,2
Potato,40,38.97845724498242,97.5381213903397,33.93479955764651,1.9009427471846307,0.7795691448996485,0.7351895463643738,2
Onion,52,33.79199327647428,88.73739155028636,10.118924410726457,1.4993066693195711,0.8785918251883313,0.5724124120322674,1
Rice,102,29.004608224424388,65.09422375090905,23.966566948649316,0.944016228784069,1.4792350194456438,0.4219428088773994,1
Wheat,62,35.45837723013584,62.18515658902717,37.50550830073166,1.1024923702243963,1.099209694134211,0.6651121739355204,2
Onion,38,26.557464624140245,61.799179681579176,35.65652996318627,0.8206147640972128,0.5045918278586646,0.09651778944385625,0
Potato,51,20.162825844068017,70.9719144938607,-15.31855684622072,0.7154971758798999,0.5141520590237344,0.21515922743516783,0
Rice,85,28.927432304112425,47.95499466757101,3.365868144525116,0.6936074309451163,1.2294158729247782,0.6734394875973311,2
Potato,120,37.319809241460035,73.6544192887738,32.38518033509186,1.3743844388237763,2.239188554487602,0.9087271955879863,2
Onion,8,38.172210958289696,58.43280915799433,10.356780171489767,1.1152547590322208,0.15268884383315878,0.07833057333139906,0
Tomato,0,28.81560209308976,48.339740892804606,16.148723763080348,0.6964693694250585,0.0,0.4108362766666717,1
Potato,47,22.078912680186072,91.05918557186187,-8.61977339011436,1.005243903484999,0.5188544479843726,0.35345353353756404,1
Tomato,11,37.71977987444576,91.70682567472612,-10.906856489512741,1.72958063871742,0.2074587893094517,0.9467239985104877,2
Rice,175,39.044986175085626,66.49624847815053,30.16470541039117,1.298172551262223,3.416436290319992,0.5392078075975291,1
Rice,172,22.555541515329832,94.12787625582554,26.827956000727305,1.0615526103190511,1.9397765703183656,0.2885119006646129,0
Potato,7,40.352578544593776,65.15721976195327,-19.88989847121559,1.3146309140957886,0.14123402490607823,0.2919895144360554,0
Potato,5,33.58267693255705,68.05227527138928,-15.221122149858466,1.1426887874822538,0.08395669233139262,0.38195326093952414,1
Tomato,3,22.25699561507261,59.88099973404006,-17.83668959263293,0.6663855742533469,0.033385493422608915,0.33478760222283416,1
Tomato,6,41.96359517512351,79.0159793221435,-26.686915688367648,1.6578972843201798,0.12589078552537053,0.8960548773747735,2
Potato,12,35.597325988628995,85.61996315498916,-13.067235188466459,1.5239208697812765,0.21358395593177398,0.23500831683734694,0
Tomato,3,27.23301752732183,53.595916840624994,-21.272651647960807,0.7297892713568119,0.04084952629098274,0.10222875836218726,0
Onion,13,44.7580304042154,56.168417568417055,16.22122123072255,1.2569938706419383,0.29092719762740005,0.7778303140774155,2
Potato,92,40.57049736548038,93.00117161534564,-26.234266962079477,1.8865518940034844,1.8662428788120975,0.655002030738306,1
Tomato,0,28.439905217904375,56.86262530154592,-12.453622826236558,0.8085838370085886,0.0,0.664343662306331,2
Tomato,3,43.358161834853746,44.426612671989176,13.464645327915768,0.9631281310032355,0.06503724275228062,0.5871945658092921,1
Wheat,53,43.454701351382354,60.109334061017904,-16.792353364871833,1.306016580026004,1.1515495858116325,0.2917758424861671,0
Tomato,0,21.325131261137138,45.252280204534976,30.60662136630887,0.48250540761373306,0.0,0.5704727963298748,1
Wheat,79,27.779937294272877,72.54173033938086,-2.0226443403426053,1.0076023600230264,1.0973075231237785,0.42283852994689936,1
Wheat,44,34.659463844427265,40.76113150978557,15.497021234594698,0.7063794819106789,0.7625082045773999,0.40363936495948943,1
Potato,28,29.07444896370607,46.62503418969211,8.842773056437125,0.6777985884896269,0.40704228549188504,0.23642030901317487,0
Tomato,9,38.20558760736192,92.74411770882628,2.4713318705543017,1.7716717570960243,0.17192514423312863,0.9819594580837596,2
Potato,1,36.00165829533985,95.90766483118624,27.528197707605706,1.7264174885781751,0.018000829147669924,0.17796981358474073,0
Onion,66,33.22997073427871,55.18169207146578,-28.496563652498843,0.9168430063013937,1.0965890342311972,0.8085845745461967,2
Rice,362,31.28656749923094,80.3570204413797,-20.028926905469554,1.2570476720381532,5.6628687173608006,0.9853328504681653,2
Onion,53,44.16777882478468,54.81754093672391,-12.371196897221218,1.2105845119059009,1.1704461388567942,0.7778110353446117,2
Tomato,9,41.43422457600777,72.51605090742402,-29.998072906230345,1.5023231693317094,0.18645401059203495,0.7050341075317869,2
Tomato,0,37.85516800550552,51.87094375689838,3.113697396682383,0.9817916452607578,0.0,0.8034987859732968,2
Potato,8,31.46312452680177,45.39794935551141,-18.854802440277766,0.7141806669169477,0.12585249810720708,0.12491757711886257,0
Tomato,11,36.00613169741211,47.65323572404422,26.301543469893268,0.8579043406438799,0.1980337243357666,0.8792688622620516,2
Onion,68,44.14773513517825,81.0431813794189,-16.926298371030306,1.7889364530253977,1.5010229945960605,0.9012086904048858,2
Rice,315,31.293334120987556,90.54900468142546,-6.187805166051607,1.4167901289093565,4.92870012405554,0.5514759204794201,1
Potato,14,26.557767907514595,66.74043131275658,-4.413741781284486,0.8862384424258045,0.18590437535260215,0.39877980657561035,1
Rice,2,28.02603184906591,83.18994813707855,-16.766314145654903,1.1657420680059523,0.028026031849065908,0.39187164920521605,1
Wheat,88,22.778303079940216,60.83146056391468,-20.3604378714182,0.6928187227601398,1.0022453355173695,0.07582861528526848,0
Potato,2,20.4136523864929,43.32909995978108,17.05467419906075,0.4422525923992872,0.020413652386492898,0.37751587245505464,1
Rice,65,23.530869850820803,49.312018101371564,-21.97786448149148,0.5801773400123469,0.7647532701516762,0.11962372782274357,0
Tomato,2,39.883945443064405,41.95094095900895,6.2676400606485885,0.8365845202471645,0.03988394544306441,0.7035809414614225,2
Rice,51,20.210845157663325,92.03813477997923,-23.63774827525763,0.9300842453191539,0.5153765515204147,0.5483187567753213,1
Onion,7,24.347679084071252,99.69034524805718,10.831698352042977,1.2136142669399819,0.08521687679424939,0.26042670604194784,0
Potato,10,39.0460544271172,94.85289211182177,-2.8554365306530656,1.8518155939838343,0.195230272135586,0.743407290519711,2
Wheat,267,34.0479325892085,56.71962877559554,-17.968534007181596,0.9655930485182038,4.5453990006593346,0.43501913572605316,1
Wheat,9,36.29098055084225,74.7399125414876,35.10779103017846,1.3561923562073885,0.16330941247879013,0.26969069544722807,0
Tomato,9,32.61922181243925,75.99022186596268,39.57992918036173,1.239370951311154,0.14678649815597664,0.963825722766292,2
Tomato,3,25.89426109851032,85.71899067832184,33.46045712178062,1.109814962862619,0.038841391647765476,0.17260640745494316,0
Onion,61,44.595314429734046,76.48520035978768,9.246679616946274,1.7054407796329696,1.3601570901068882,0.9697540056645882,2
Rice,84,33.47086303911008,67.8172201061442,-1.588895809992465,1.1349504429329675,1.4057762476426232,0.34232693830674277,1
Tomato,0,39.92531327611498,74.4658735844094,-19.258248922183647,1.48653666561856,0.0,0.34868787760624864,1
Wheat,45,40.38469842373845,56.74401346379058,-17.646810401346986,1.1457949355438684,0.9086557145341151,0.7761172740721604,2
Potato,12,40.911916191665554,65.12113567551262,31.967519463917654,1.3321152225313269,0.24547149714999333,0.7636753475481748,2
Tomato,0,39.45192723683714,75.27276406604707,-11.096862478233039,1.4848278054246493,0.0,0.15553352433000037,0
Onion,19,26.647254529173917,70.87765411258152,-19.66172140166738,0.9443474447843552,0.2531489180271522,0.07832795281817406,0
Wheat,2,25.02458899316315,84.26146284459287,-24.87794377795903,1.0543042378243122,0.02502458899316315,0.8562051933902846,2
Rice,365,34.466384446868354,65.85028419333577,37.25495083159059,1.1348106054715246,6.290115161553475,0.9958136730445655,2
Potato,1,23.48521644851697,68.04449490550678,36.166547708458424,0.7990198454929184,0.011742608224258485,0.4141128184209612,1
Rice,158,31.666377694109144,52.14041875083029,-19.52005018289317,0.8255490966464013,2.5016438378346226,0.11387668662332369,0
Wheat,48,37.56902655174836,99.54019907400993,22.362089606401057,1.8698141909888981,0.9016566372419607,0.8902588442981422,2
Tomato,2,27.500193561082977,57.05236748616656,2.233306383817812,0.7844755744938087,0.027500193561082978,0.15574028857874933,0
Onion,50,20.756107340208146,82.53134037691204,-20.6022232297461,0.8565146798972205,0.5189026835052036,0.37882942836138367,1
Tomato,0,21.919934219783052,89.3176261585877,-11.140205951310936,0.9789182450317082,0.0,0.3834625418980352,1
Onion,40,26.15814828118965,98.57012921292588,-13.511011805901738,1.2892060280238693,0.5231629656237929,0.7081183829370118,2
Onion,4,44.36246800689617,55.089132685279516,6.078184166357239,1.2219449431391853,0.08872493601379235,0.7216948438881455,2
Tomato,4,25.489547792806473,96.75530967613085,-5.144881666504091,1.233124545098764,0.05097909558561295,0.47551590083231976,1
Tomato,4,20.625171718780393,81.31032265326508,-17.193430648702098,0.8385196836165157,0.04125034343756079,0.37136193719682287,1
Rice,102,30.489728349215603,99.48554049540056,20.37225672088816,1.5166435521898256,1.5549761458099958,0.7051768035780908,2
Rice,20,37.012848212622444,90.11565835295829,-19.24935430500502,1.6677185920992936,0.3701284821262244,0.5878610704245919,1
Potato,33,44.43889042054034,71.24833228874057,-6.889315850423888,1.583098415612794,0.7332416919389155,0.8519371491443039,2
Tomato,1,39.39006545626806,91.76009947149447,-5.341257602422409,1.8072181622279178,0.01969503272813403,0.7564006423655049,2
Potato,22,39.02545494150865,59.53238320820303,27.312849274176244,1.1616391692261767,0.42928000435659514,0.7044971018256648,2
Onion,5,31.556951131170194,73.45678678813485,-18.75805869137148,1.15903611546298,0.07889237782792549,0.4409557442937756,1
Wheat,184,39.15643727019966,63.21627034718051,1.2727218382417753,1.2376619621526783,3.602392228858369,0.8972080085034793,2
Potato,6,38.12414647405805,50.6305482509272,-24.94014666062123,0.9651232187901061,0.11437243942217415,0.18251655542228126,0
Potato,21,21.56680820192554,98.22830668482803,26.501203420851787,1.0592355251358032,0.22645148612021818,0.5890012978137904,1
Potato,1,26.316185295775995,43.050913356610664,21.873395783068837,0.5664679065224819,0.013158092647887998,0.35154832808910313,1
Rice,344,39.97559873612954,56.56335642808401,-22.86503502366568,1.1305770198688798,6.875802982614281,0.807412799297911,2
Rice,13,28.02379409169169,88.72839359358467,-19.74427286854084,1.2432531160765965,0.182154661595996,0.2558720976222372,0
Onion,8,35.349129107061714,51.030476009016134,13.918254718414943,0.9019414424187634,0.14139651642824685,0.06110798792020817,0
Tomato,6,29.14313382210115,93.13956232938861,-4.553651910329062,1.3571893645486517,0.08742940146630344,0.25145123287736126,0
Onion,18,23.789727330139357,84.23689239851186,18.628487040602757,1.0019863506494429,0.2141075459712542,0.7944301794141286,2
